tm,Q1,T1,Tsp1
1493.4948601722717,34.44156723664284,47.002,47.0
1494.4851150512695,35.72959596801578,46.97,47.0
1495.4868161678314,34.76658959307846,47.002,47.0
1496.477037191391,35.73514766210785,46.97,47.0
1497.4787480831146,36.06386215115678,46.938,47.0
1498.4689581394196,36.42648531479794,46.905,47.0
1499.4707069396973,34.15451536786461,47.002,47.0
1500.4609081745148,35.122425912475805,47.002,47.0
1501.4626770019531,35.122025204944826,47.002,47.0
1502.4528410434723,35.12162913932822,47.002,47.0
1503.4546120166779,35.121228430938935,47.002,47.0
1504.4447770118713,35.12083236494086,47.002,47.0
1505.4465532302856,35.12043165445349,47.002,47.0
1506.4367361068726,35.12003558130286,47.002,47.0
1507.4385061264038,35.11963487329505,47.002,47.0
1508.4286842346191,35.11923880205176,47.002,47.0
1509.4304552078247,35.118838093662475,47.002,47.0
1510.4206790924072,35.118442004108644,47.002,47.0
1511.4223930835724,35.11804131851218,47.002,47.0
1512.4126269817352,35.11764522495291,47.002,47.0
1513.4143419265747,35.11724453897497,47.002,47.0
1514.404580116272,35.11684844369909,47.002,47.0
1515.40629196167,35.11644775896093,47.002,47.0
1516.3965380191803,33.81707249883632,47.066,47.0
1517.3982360363007,35.741890942997664,47.002,47.0
1518.3884959220886,35.10257972784063,47.002,47.0
1519.390188217163,35.102179050922594,47.002,47.0
1520.3804380893707,35.10178295097371,47.002,47.0
1521.3821482658386,34.45551764393622,47.034,47.0
1522.3725261688232,35.41768415662242,47.002,47.0
1523.374093055725,41.593637968715925,46.68,47.0
1524.364464044571,44.99744125696259,46.357,47.0
1525.366054058075,40.55285283419438,46.422,47.0
1526.356411933899,36.08008499042195,46.68,47.0
1527.3580329418182,38.749307614660495,46.68,47.0
1528.3483662605286,38.81268894705796,46.68,47.0
1529.349988937378,38.876792798376314,46.68,47.0
1530.3403260707855,38.9401743749144,46.68,47.0
1531.3419551849365,39.004278638220065,46.68,47.0
1532.3322849273682,39.06765974173569,46.68,47.0
1533.3339140415192,39.131764005041354,46.68,47.0
1534.3242602348328,39.195146161413426,46.68,47.0
1535.325875043869,39.25924950919175,46.68,47.0
1536.316185951233,39.32262940726304,46.68,47.0
1537.3178460597992,38.74085538381188,46.712,47.0
1538.3073620796204,39.76704447352514,46.68,47.0
1539.30979013443,38.216528562320356,46.744,47.0
1540.9539341926575,37.34728951867346,46.841,47.0
1542.8578639030457,35.981139709262166,46.97,47.0
1544.2185020446777,36.10295771094792,47.002,47.0
1545.5919921398163,36.33759207921049,47.002,47.0
1546.8818309307098,37.48977211875083,46.938,47.0
1548.2961070537567,35.900492048339004,47.002,47.0
1549.8003900051117,36.3524186565878,47.002,47.0
1551.2424042224884,36.35184185090085,47.002,47.0
1552.711019039154,36.35125440497418,47.002,47.0
1554.3062212467194,35.81980550215498,47.034,47.0
1555.9518930912018,35.484234702525086,47.066,47.0
1557.4469079971313,32.90691024584078,47.228,47.0
1558.9542169570923,34.480659649720714,47.195,47.0
1560.2574520111084,33.619082889017854,47.228,47.0
1561.7096269130707,32.15712058623351,47.324,47.0
1563.207447052002,32.721139235353704,47.324,47.0
1565.140566110611,32.59587312035584,47.324,47.0
1566.5461032390594,33.06146072105486,47.292,47.0
1568.0543940067291,32.20389182693249,47.324,47.0
1569.5875589847565,32.31670341973329,47.324,47.0
1570.9096179008484,32.23103400197053,47.324,47.0
1572.4563851356506,32.13080348515534,47.324,47.0
1573.835363149643,32.04144570984864,47.324,47.0
1575.396056175232,31.94031280179047,47.324,47.0
1576.650903224945,31.85899871296906,47.324,47.0
1578.247801065445,31.755519732904666,47.324,47.0
1580.0431990623474,31.639177942705388,47.324,47.0
1581.391804933548,31.551788282251593,47.324,47.0
1582.6038851737976,31.473245482683417,47.324,47.0
1583.8988628387451,33.11552002822318,47.228,47.0
1585.3057532310486,32.883885626299,47.195,47.0
1586.5993390083313,34.325835964707665,47.099,47.0
1587.8331761360168,32.97203272648668,47.131,47.0
1589.2821588516235,34.31085025508605,47.066,47.0
1590.5526621341705,33.24736411922599,47.099,47.0
1591.7750651836395,34.68053087833809,47.034,47.0
1593.2454659938812,34.13879264163994,47.034,47.0
1594.7091600894928,33.58084696269154,47.066,47.0
1595.962485074997,31.431330030591496,47.195,47.0
1597.2004580497742,31.22116576098535,47.26,47.0
1598.4617040157318,30.51705414677597,47.324,47.0
1600.1009979248047,30.918262626552824,47.324,47.0
1601.5461571216583,30.82461631059671,47.324,47.0
1602.9631299972534,30.73279646825815,47.324,47.0
1604.3379061222076,30.643710975361117,47.324,47.0
1605.76678109169,30.551119877338657,47.324,47.0
1607.452292919159,30.44189871091867,47.324,47.0
1609.1622290611267,30.331094848919157,47.324,47.0
1610.580364227295,30.23919969015146,47.324,47.0
1611.836669921875,30.15779108114267,47.324,47.0
1613.3691680431366,30.058485202884917,47.324,47.0
1615.1122992038727,29.945530303669223,47.324,47.0
1616.5506510734558,30.404007409257314,47.292,47.0
1618.1601660251617,31.691425509961515,47.195,47.0
1619.5610520839691,33.281113544318586,47.066,47.0
1620.7623500823975,31.731779211594787,47.099,47.0
1622.6601271629333,33.486847273758094,47.002,47.0
1624.0613079071045,32.41781611867159,47.034,47.0
1625.6759660243988,33.16373344080587,47.002,47.0
1626.8139200210571,32.965093890285694,47.002,47.0
1627.8148739337921,32.9646935087206,47.002,47.0
1629.3622212409973,33.50078313551467,46.97,47.0
1630.8646049499512,32.760381784241964,47.002,47.0
1632.3735811710358,34.05621656272305,46.938,47.0
1633.8560740947723,33.65047085647603,46.938,47.0
1635.4434351921082,32.60665102797123,47.002,47.0
1636.9680032730103,33.54887883388702,46.97,47.0
1638.2345752716064,33.346582752514124,46.97,47.0
1639.5319361686707,35.09720739816319,46.873,47.0
1640.5329220294952,32.41649697762894,46.97,47.0
1641.8361139297485,32.8194694147175,47.002,47.0
1643.5457339286804,33.58245417542729,46.97,47.0
1644.6843762397766,34.01043369856443,46.938,47.0
1646.1180202960968,32.64240893219094,47.002,47.0
1647.4803779125214,34.796709590270524,46.905,47.0
1648.995096206665,33.55562879382799,46.938,47.0
1650.6445739269257,35.38400940773516,46.841,47.0
1652.0500712394714,34.2839666909139,46.873,47.0
1653.36199092865,36.85210629470982,46.744,47.0
1654.5655539035797,35.33685678051049,46.776,47.0
1656.1745760440826,35.67481821079273,46.776,47.0
1657.894445180893,35.2186421482243,46.809,47.0
1659.0890970230103,34.265140435164454,46.873,47.0
1660.3559341430664,34.83303903145815,46.873,47.0
1661.6041600704193,36.0334489548234,46.809,47.0
1662.875293970108,35.56927857685114,46.809,47.0
1663.8754811286926,36.27402521077988,46.776,47.0
1664.8672561645508,35.319236020106075,46.809,47.0
1666.0844712257385,38.079670816929536,46.68,47.0
1667.0854239463806,35.7917324719892,46.744,47.0
1668.076417207718,37.131112874121975,46.712,47.0
1669.0773510932922,37.51196572710954,46.68,47.0
1670.0683860778809,37.25569053068183,46.68,47.0
1671.0693199634552,37.31975029935859,46.68,47.0
1672.4180722236633,36.840182107951456,46.712,47.0
1673.670352935791,37.73311815596487,46.68,47.0
1674.95019197464,36.40304927055451,46.744,47.0
1676.6581740379333,38.02713420097707,46.68,47.0
1678.0621540546417,37.742277727031926,46.68,47.0
1679.4225952625275,37.82934596433661,46.68,47.0
1680.6788811683655,37.909748262310245,46.68,47.0
1681.9482970237732,37.99099087705634,46.68,47.0
1683.5215361118317,36.49126594432228,46.776,47.0
1684.7675201892853,37.742091484772594,46.744,47.0
1686.0653619766235,38.1265852412868,46.712,47.0
1687.336426973343,35.615544967704636,46.841,47.0
1688.5850372314453,35.501595649856185,46.905,47.0
1690.306163072586,34.47989248226261,47.002,47.0
1691.875030040741,35.04284952459354,47.002,47.0
1693.346172094345,35.0422610677721,47.002,47.0
1694.6582090854645,35.04173625297565,47.002,47.0
1696.0524270534515,35.04117856578846,47.002,47.0
1697.5859620571136,35.04056515178699,47.002,47.0
1699.1162660121918,35.03995303020496,47.002,47.0
1700.5947210788727,35.03936164817829,47.002,47.0
1702.0791230201721,33.94861747315903,47.066,47.0
1703.381115913391,32.622310827202554,47.163,47.0
1704.7899420261383,34.43370673367652,47.099,47.0
1706.473963022232,33.42528508331959,47.131,47.0
1707.841816186905,32.4540737154187,47.195,47.0
1708.9733881950378,31.028661829343687,47.292,47.0
1710.3102281093597,31.239878690916196,47.324,47.0
1711.550627231598,34.34678146636562,47.163,47.0
1712.8726012706757,30.70579545291251,47.292,47.0
1714.0855939388275,32.20234358118564,47.26,47.0
1715.433170080185,30.736283532221616,47.324,47.0
1716.6997640132904,32.871391889229386,47.228,47.0
1717.9932260513306,31.478795543805838,47.26,47.0
1719.515357017517,31.107069574913304,47.292,47.0
1720.781634092331,33.5847549109257,47.163,47.0
1722.0491271018982,31.944121420599437,47.195,47.0
1723.2735660076141,33.32719638666282,47.131,47.0
1724.5956151485443,32.76987030940078,47.131,47.0
1726.15895819664,34.884399759271474,47.002,47.0
1727.4616739749908,32.910767748003316,47.066,47.0
1728.7447502613068,34.54033710016872,47.002,47.0
1730.1196780204773,34.04098592228909,47.002,47.0
1731.3956282138824,34.04047554221172,47.002,47.0
1732.923301935196,34.039864472723195,47.002,47.0
1734.225003004074,34.03934379229565,47.002,47.0
1735.4273438453674,34.03886285595913,47.002,47.0
1736.6047720909119,34.03839188466091,47.002,47.0
1737.7619750499725,34.03792900347729,47.002,47.0
1739.3121950626373,34.037308915472224,47.002,47.0
1740.6031429767609,34.03679253630657,47.002,47.0
1741.6921780109406,34.036356922292896,47.002,47.0
1742.8283321857452,34.644825763161236,46.97,47.0
1744.1058671474457,37.282215166154444,46.809,47.0
1745.631926059723,36.636586412198035,46.776,47.0
1746.812147140503,36.47321702656764,46.776,47.0
1748.0461959838867,37.70291628608895,46.712,47.0
1749.4416210651398,37.822926248032644,46.68,47.0
1750.442579984665,37.01156723919276,46.712,47.0
1751.433564901352,38.03759478377997,46.68,47.0
1752.434513092041,36.486538528126786,46.744,47.0
1753.425525188446,38.47516146305212,46.68,47.0
1754.4264731407166,33.99660892830082,46.873,47.0
1755.4175670146942,38.56711726310903,46.744,47.0
1756.4184250831604,34.0659217285824,46.905,47.0
1757.409513950348,35.69337211122533,46.905,47.0
1758.410390138626,35.04607186497059,46.938,47.0
1759.4014658927917,34.73884795683885,46.97,47.0
1760.4023439884186,37.02630072862012,46.873,47.0
1761.3934290409088,35.43310390572746,46.905,47.0
1762.3942852020264,37.067262101645795,46.841,47.0
1763.385390996933,33.84217972257318,46.97,47.0
1764.3862359523773,34.50362603029312,47.002,47.0
1765.3773460388184,34.822959428787414,47.002,47.0
1766.378190279007,34.822559091091335,47.002,47.0
1767.369276046753,34.822162656784236,47.002,47.0
1768.3701372146606,34.82176231231707,47.002,47.0
1769.3612191677094,34.82136587953585,47.002,47.0
1770.3620989322662,34.82096552763002,47.002,47.0
1771.353157043457,32.852590686451215,47.099,47.0
1772.3540449142456,35.12395993544442,47.034,47.0
1773.3451249599457,31.201394037774957,47.195,47.0
1774.3460099697113,31.474413144907366,47.26,47.0
1775.337084054947,32.072302544784755,47.26,47.0
1776.337955236435,30.728003163066866,47.324,47.0
1777.3290209770203,31.3032250322344,47.324,47.0
1778.329915046692,31.23836709651968,47.324,47.0
1779.3209590911865,31.17414744243643,47.324,47.0
1780.3218581676483,31.109289182281707,47.324,47.0
1781.3129019737244,31.045069543647976,47.324,47.0
1782.313807964325,30.980210835457058,47.324,47.0
1783.304846048355,30.915991567611904,47.324,47.0
1784.305762052536,30.85113221054098,47.324,47.0
1785.296804189682,30.786912680053923,47.324,47.0
1786.2977030277252,30.722054435348724,47.324,47.0
1787.2887630462646,30.657833746147368,47.324,47.0
1788.2896571159363,30.592975810432648,47.324,47.0
1789.2807161808014,30.52875518302939,47.324,47.0
1790.281630039215,30.463895965004184,47.324,47.0
1791.2726669311523,30.39967677440665,47.324,47.0
1792.2735800743103,30.334817602730013,47.324,47.0
1793.2646222114563,30.270598072242954,47.324,47.0
1794.2655401229858,30.205738591575837,47.324,47.0
1795.256583929062,30.141518952942107,47.324,47.0
1796.2574651241302,30.076661851501676,47.324,47.0
1797.2485740184784,30.01243799514792,47.324,47.0
1798.2494449615479,29.947581558037022,47.324,47.0
1799.2406878471375,29.88334901905082,47.324,47.0
1800.2413980960846,29.818502994919044,47.324,47.0
1801.2326300144196,29.75427116661094,47.324,47.0
1802.233337879181,30.33560347081496,47.292,47.0
1803.22461104393,31.256262115553525,47.228,47.0
1804.2252821922302,30.564997166633795,47.228,47.0
1805.2166039943695,31.18922449187785,47.195,47.0
1806.2172451019287,32.109708773377996,47.131,47.0
1807.2085700035095,34.061011097857055,47.002,47.0
1808.2091882228851,32.11311579345328,47.034,47.0
1809.2005350589752,33.07531472906103,47.002,47.0
1810.2011499404907,32.75212130079288,47.002,47.0
1811.4565930366516,32.75161912355441,47.002,47.0
1812.6922190189362,32.7511248731615,47.002,47.0
1814.4112920761108,32.75043724393863,47.002,47.0
1815.7839150428772,32.74988819475192,47.002,47.0
1817.1362481117249,32.74934726152438,47.002,47.0
1818.3876039981842,32.74884671916979,47.002,47.0
1819.7615439891815,32.74829714317339,47.002,47.0
1821.3660349845886,32.747655346775225,47.002,47.0
1823.0287601947784,33.79318340361396,46.938,47.0
1824.539973974228,32.885590102976025,46.97,47.0
1826.0353260040283,32.56274584855167,47.002,47.0
1827.5970840454102,34.9324031608096,46.873,47.0
1829.2876579761505,35.72591829017696,46.776,47.0
1830.8471910953522,34.67012102248361,46.809,47.0
1832.1228098869324,0.0,46.712,31.0
1833.1227600574493,0.0,46.68,31.0
1834.2401900291443,0.0,46.744,31.0
1835.5771989822388,0.0,46.712,31.0
1836.7039439678192,0.0,46.712,31.0
1837.8268129825592,0.0,46.68,31.0
1838.9528200626373,0.0,46.68,31.0
1840.2385749816895,0.0,46.68,31.0
1841.6579611301422,0.0,46.68,31.0
1842.694102048874,0.0,46.68,31.0
1843.6955358982086,0.0,46.68,31.0
1844.8133809566498,0.0,46.68,31.0
1845.9495859146118,0.0,46.454,31.0
1847.3592112064362,0.0,46.357,31.0
1848.5633878707886,0.0,46.357,31.0
1849.8350610733032,0.0,46.067,31.0
1851.0908858776093,0.0,46.035,31.0
1852.3018782138824,0.0,45.971,31.0
1853.881910085678,0.0,45.713,31.0
1855.099408864975,0.0,45.713,31.0
1856.179013967514,0.0,45.391,31.0
1857.2435500621796,0.0,45.391,31.0
1858.3767549991608,0.0,45.358,31.0
1859.9655449390411,0.0,45.068,31.0
1861.2981441020966,0.0,44.843,31.0
1862.3304200172424,0.0,44.746,31.0
1863.575735092163,0.0,44.682,31.0
1864.7828769683838,0.0,44.424,31.0
1866.3377549648285,0.0,44.295,31.0
1867.4509892463684,0.0,44.102,31.0
1868.699611902237,0.0,44.037,31.0
1869.9605860710144,0.0,43.779,31.0
1871.1745240688324,0.0,43.779,31.0
1872.519254207611,0.0,43.457,31.0
1873.943037033081,0.0,43.264,31.0
1875.3146121501923,0.0,43.135,31.0
1876.5070550441742,0.0,43.07,31.0
1877.7718069553375,0.0,42.813,31.0
1878.8867981433868,0.0,42.813,31.0
1880.2549090385437,0.0,42.49,31.0
1881.461923122406,0.0,42.49,31.0
1882.6615331172943,0.0,42.168,31.0
1883.6930539608002,0.0,42.168,31.0
1884.8232970237732,0.0,41.878,31.0
1885.9444448947906,0.0,41.846,31.0
1886.9793951511383,0.0,41.62,31.0
1887.9796860218048,0.0,41.523,31.0
1889.1007280349731,0.0,41.491,31.0
1890.3468849658966,0.0,41.201,31.0
1891.7749829292297,0.0,41.104,31.0
1892.8096671104431,0.0,40.879,31.0
1894.0818510055542,0.0,40.879,31.0
1895.2400619983673,0.0,40.653,31.0
1896.590311050415,0.0,40.557,31.0
1898.0217070579529,0.0,40.234,31.0
1899.238203048706,0.0,40.234,31.0
1900.703084230423,0.0,39.912,31.0
1901.8614978790283,0.0,39.912,31.0
1902.959184885025,0.0,39.719,31.0
1904.3912091255188,0.0,39.59,31.0
1905.566486120224,0.0,39.493,31.0
1906.6040861606598,0.0,39.268,31.0
1907.7579610347748,0.0,39.268,31.0
1908.8438122272491,0.0,39.01,31.0
1910.045035123825,0.0,38.945,31.0
1911.3204481601715,0.0,38.913,31.0
1912.4182720184326,0.0,38.623,31.0
1913.4846889972687,0.0,38.623,31.0
1914.5556712150574,0.0,38.43,31.0
1915.9995379447937,0.0,38.301,31.0
1917.0396201610565,0.0,38.236,31.0
1918.0940630435944,0.0,37.979,31.0
1919.1766769886017,0.0,37.979,31.0
1920.177657842636,0.0,37.914,31.0
1921.2781839370728,0.0,37.656,31.0
1922.3308832645416,0.0,37.656,31.0
1923.3391959667206,0.0,37.656,31.0
1924.339879989624,0.0,37.334,31.0
1925.4075841903687,0.0,37.334,31.0
1926.6052680015564,0.0,37.205,31.0
1927.7554280757904,0.0,37.012,31.0
1928.7564208507538,0.0,36.947,31.0
1929.7932329177856,0.0,36.722,31.0
1930.8657412528992,0.0,36.689,31.0
1932.2474391460419,0.0,36.689,31.0
1933.2764129638672,0.0,36.689,31.0
1934.3227081298828,0.0,36.367,31.0
1935.3800871372223,0.0,36.367,31.0
1936.403212070465,0.0,36.367,31.0
1937.6170649528503,0.0,36.045,31.0
1938.6252319812775,0.0,36.045,31.0
1939.6858041286469,0.0,36.013,31.0
1940.7103519439697,0.0,35.884,31.0
1941.80619597435,0.0,35.723,31.0
1942.99031996727,0.0,35.723,31.0
1944.100331068039,0.0,35.723,31.0
1945.1012620925903,0.0,35.433,31.0
1946.092267036438,0.0,35.4,31.0
1947.0926449298859,0.0,35.4,31.0
1948.2251210212708,0.0,35.368,31.0
1949.2260522842407,0.0,35.078,31.0
1950.2439560890198,0.0,35.078,31.0
1951.3430988788605,0.0,35.078,31.0
1952.3440201282501,0.0,34.949,31.0
1953.4228789806366,0.0,34.756,31.0
1954.4241621494293,0.0,34.756,31.0
1955.4573860168457,0.0,34.756,31.0
1956.4752180576324,0.0,34.724,31.0
1957.4761888980865,0.8414433328967741,34.434,31.0
1958.787386894226,0.0,34.434,31.0
1959.9153962135315,0.0,34.434,31.0
1960.9178080558777,2.4613164557207714,34.176,31.0
1962.084135055542,0.36914049078093725,34.111,31.0
1963.285313129425,0.0,34.111,31.0
1964.402517080307,0.0,34.111,31.0
1965.5185370445251,1.5921343720369907,33.982,31.0
1966.6225669384003,3.4985542666198572,33.789,31.0
1967.826101064682,1.0790818609716268,33.789,31.0
1968.97536110878,0.4380246083738193,33.789,31.0
1970.3589792251587,1.924277953033627,33.66,31.0
1971.6147780418396,3.839199010650183,33.467,31.0
1972.82080411911,1.7072753677847032,33.467,31.0
1973.9849600791931,1.132880817079748,33.467,31.0
1975.1319439411163,1.7985734712135761,33.402,31.0
1976.3758459091187,5.334315039262804,33.145,31.0
1977.492620229721,2.7891396420003574,33.145,31.0
1978.6462411880493,2.294236250877539,33.145,31.0
1979.7939562797546,1.801866476535956,33.145,31.0
1980.898941040039,5.066381745307188,32.951,31.0
1982.1571562290192,5.167469632496125,32.822,31.0
1983.3429720401764,3.7100965266229338,32.822,31.0
1984.5583610534668,3.2672087701799093,32.822,31.0
1985.8130388259888,2.8100041898729025,32.822,31.0
1986.9262871742249,4.248052135053297,32.726,31.0
1988.17134308815,7.087373608926825,32.5,31.0
1989.352464914322,4.917857538032717,32.5,31.0
1990.4705090522766,4.582444296646305,32.5,31.0
1991.6897420883179,4.216674385833926,32.5,31.0
1992.8240320682526,3.8763873918535197,32.5,31.0
1994.2068700790405,4.58205263565491,32.436,31.0
1995.42968416214,7.931511227615324,32.21,31.0
1996.6890230178833,6.360716658190715,32.178,31.0
1997.7622001171112,5.853774548053956,32.178,31.0
1998.9779131412506,5.567352559566711,32.178,31.0
2000.344379901886,5.245412990761018,32.178,31.0
2001.5151040554047,5.570418111721281,32.146,31.0
2002.6926221847534,6.244512081362667,32.081,31.0
2003.831463098526,9.114950983875127,31.888,31.0
2004.9459269046783,7.855778658694221,31.855,31.0
2006.8470180034637,7.234585560178939,31.855,31.0
2008.1612300872803,7.009855293846313,31.855,31.0
2009.3274700641632,6.81042825779933,31.855,31.0
2010.5277268886566,8.388058092148242,31.759,31.0
2011.6632990837097,7.415849412632172,31.759,31.0
2012.8754389286041,9.025599795883952,31.662,31.0
2014.1607539653778,10.381992506403497,31.533,31.0
2015.3118579387665,9.255639830684835,31.533,31.0
2016.52308511734,9.126523013448889,31.533,31.0
2017.6842300891876,9.002744959449942,31.533,31.0
2019.0851531028748,8.853406566190893,31.533,31.0
2020.2800409793854,8.72603151855486,31.533,31.0
2021.5179920196533,8.594065937662297,31.533,31.0
2022.7131321430206,8.466664000511342,31.533,31.0
2023.8621101379395,8.950044785402643,31.501,31.0
2025.131224155426,10.303304723291047,31.404,31.0
2026.3065400123596,8.825493799606052,31.437,31.0
2027.5108060836792,11.393278446229875,31.308,31.0
2028.720402956009,12.042961671853718,31.211,31.0
2029.7781190872192,11.196405988168918,31.211,31.0
2031.0872058868408,11.141162525224887,31.211,31.0
2032.2330021858215,11.092809921407902,31.211,31.0
2033.4850540161133,11.039973334169591,31.211,31.0
2034.695986032486,10.988872003078665,31.211,31.0
2035.849093914032,10.940210850477424,31.211,31.0
2037.301262140274,10.87892935133001,31.211,31.0
2038.4998059272766,12.036256656415164,31.146,31.0
2039.6774470806122,11.459544751072112,31.146,31.0
2040.7673001289368,10.167142270277832,31.211,31.0
2041.9375910758972,10.714166674471107,31.211,31.0
2043.1578619480133,10.662671243667809,31.211,31.0
2044.393993139267,10.610506507396904,31.211,31.0
2045.5936012268066,10.55988304610273,31.211,31.0
2046.7531690597534,10.510949283552376,31.211,31.0
2048.0143430233,10.457727742290704,31.211,31.0
2049.2826869487762,10.404203628635614,31.211,31.0
2050.513500928879,10.352263278675286,31.211,31.0
2051.6414880752563,10.304662221098154,31.211,31.0
2052.800880908966,10.255735843515604,31.211,31.0
2054.1105830669403,10.20046641244909,31.211,31.0
2055.292319059372,10.748948326608678,31.179,31.0
2056.2932739257812,9.79622523432052,31.211,31.0
2057.2842812538147,10.074099459314555,31.211,31.0
2058.2852170467377,10.031859968853206,31.211,31.0
2059.2762179374695,9.990039731264325,31.211,31.0
2060.2771480083466,9.947800482273312,31.211,31.0
2061.2681679725647,9.905979439783307,31.211,31.0
2062.269100189209,9.863740100240918,31.211,31.0
2063.2601249217987,9.821918856525631,31.211,31.0
2064.2610399723053,9.779680241394253,31.211,31.0
2065.2520849704742,9.737858142471524,31.211,31.0
2066.252964258194,9.69562103652975,31.211,31.0
2067.2440588474274,10.3030151877421,31.179,31.0
2068.2449159622192,9.298177721839055,31.211,31.0
2069.2360010147095,9.576079890775892,31.211,31.0
2070.236894130707,9.533842201280805,31.211,31.0
2071.2279329299927,9.49202036395094,31.211,31.0
2072.228865146637,9.449781024408551,31.211,31.0
2073.2198901176453,10.057200349529085,31.179,31.0
2074.2208058834076,9.052356462060143,31.211,31.0
2075.2118668556213,9.330240912103866,31.211,31.0
2076.212746143341,9.288003806162093,31.211,31.0
2077.2038340568542,9.895400371172716,31.179,31.0
2078.2047061920166,10.849136580293067,31.114,31.0
2079.195766210556,9.527877421415415,31.146,31.0
2080.1966741085052,8.509115306713674,31.211,31.0
2081.1877179145813,9.765938222398768,31.179,31.0
2082.1886348724365,8.761100802163215,31.211,31.0
2083.179671049118,9.03898591780684,31.211,31.0
2084.1806061267853,8.996746457529284,31.211,31.0
2085.171634912491,8.954925042772508,31.211,31.0
2086.172557115555,8.912686125803209,31.211,31.0
2087.163566827774,8.870865515947557,31.211,31.0
2088.164535045624,8.828624657154299,31.211,31.0
2089.1555259227753,8.786804842138507,31.211,31.0
2090.1564960479736,8.744563902855136,31.211,31.0
2091.147495985031,8.70274370551131,31.211,31.0
2092.148456096649,8.660503188801028,31.211,31.0
2093.139461994171,8.618682739925601,31.211,31.0
2094.140417098999,8.576442434501866,31.211,31.0
2095.131437063217,8.53462139201186,31.211,31.0
2096.13236784935,8.492382112837056,31.211,31.0
2097.1234040260315,8.450560386181097,31.211,31.0
2098.124325990677,8.408321479273063,31.211,31.0
2099.11536693573,8.366499551391822,31.211,31.0
2100.116275072098,8.324261228037102,31.211,31.0
2101.107325077057,8.282438917827829,31.211,31.0
2102.1082079410553,8.240201660967097,31.211,31.0
2103.099253177643,8.847613657737615,31.179,31.0
2104.100178003311,7.842778884624009,31.211,31.0
2105.091220140457,8.1206612356665,31.211,31.0
2106.092308998108,8.078415285873637,31.211,31.0
2107.083330154419,8.036594193077311,31.211,31.0
2108.084249973297,7.994355376720653,31.211,31.0
2109.0752551555634,7.952534958029018,31.211,31.0
2110.07621216774,7.91029457211517,31.211,31.0
2111.350767850876,7.856508322286832,31.211,31.0
2112.5855021476746,7.804402534961927,31.211,31.0
2113.735864162445,7.755857257938612,31.211,31.0
2114.8716700077057,7.7079262512686135,31.211,31.0
2116.1009860038757,8.850779546588223,31.146,31.0
2117.4018070697784,8.858369980061758,31.114,31.0
2118.803869009018,10.252029922437876,31.018,31.0
2119.8048141002655,8.271512868691929,31.082,31.0
2120.7958331108093,10.862672145656976,30.985,31.0
2121.891777038574,8.629826162456638,31.05,31.0
2122.9185411930084,9.85088456614037,31.018,31.0
2124.1093780994415,10.746254326465152,30.953,31.0
2125.2208671569824,10.825883311824377,30.921,31.0
2126.3316180706024,9.940328907350022,30.953,31.0
2127.4233119487762,11.478902833819891,30.889,31.0
2128.500956058502,10.91658160414718,30.889,31.0
2129.6116511821747,10.941239035892709,30.889,31.0
2130.8469681739807,10.968663073110802,30.889,31.0
2131.9843640327454,10.993913261175377,30.889,31.0
2133.1429710388184,11.019634336710197,30.889,31.0
2134.371402978897,11.046905525779945,30.889,31.0
2135.513913869858,11.072269267559273,30.889,31.0
2136.9687221050262,11.104566010380013,30.889,31.0
2138.1253089904785,11.130242239237054,30.889,31.0
2139.315199136734,11.156657800483925,30.889,31.0
2140.8277859687805,11.190237228155357,30.889,31.0
2141.8986780643463,11.214011032676918,30.889,31.0
2143.147309064865,11.241730640888436,30.889,31.0
2144.648013114929,11.275046270799859,30.889,31.0
2145.8236660957336,11.301145766973718,30.889,31.0
2147.0680730342865,11.328771601009592,30.889,31.0
2148.57328915596,11.362187398910745,30.889,31.0
2150.126638174057,11.396671747112498,30.889,31.0
2151.284324169159,10.214727060781414,30.953,31.0
2152.590224981308,11.926628156050286,30.889,31.0
2153.814352989197,10.28523065725258,30.953,31.0
2154.9186692237854,9.56547674340319,31.018,31.0
2156.0260710716248,9.534037578442549,31.05,31.0
2157.0434749126434,10.453865624843798,31.018,31.0
2158.3484869003296,7.840399334009165,31.146,31.0
2159.3494431972504,12.688798335419364,30.953,31.0
2160.5450530052185,11.962476457350306,30.889,31.0
2161.546015024185,11.44940611972831,30.889,31.0
2162.563840150833,11.472001837539896,30.889,31.0
2163.780030965805,11.499001273632272,30.889,31.0
2165.053176164627,10.947770930969625,30.921,31.0
2166.2265989780426,10.61744066647931,30.953,31.0
2167.3492538928986,10.900700098419412,30.953,31.0
2168.491553068161,10.91143771066688,30.953,31.0
2169.6825008392334,11.518948248486476,30.921,31.0
2171.018265247345,10.135135572764902,30.985,31.0
2172.15176820755,10.617662487554773,30.985,31.0
2173.308398246765,11.829268885224485,30.921,31.0
2174.480421066284,11.894988375334169,30.889,31.0
2175.620442867279,11.03927210678524,30.921,31.0
2176.8275599479675,11.931860910445376,30.889,31.0
2178.247350215912,11.698285836363064,30.889,31.0
2179.449634075165,11.72497653803848,30.889,31.0
2180.5643022060394,11.749722170543896,30.889,31.0
2181.6689858436584,11.774246147299039,30.889,31.0
2182.8731820583344,11.800979303264844,30.889,31.0
2184.2652611732483,11.831883459615934,30.889,31.0
2185.4554300308228,11.858305208254087,30.889,31.0
2186.5438821315765,11.882468844890822,30.889,31.0
